id,node_id,implementation_proof,test_proof,runtime_proof,connection_proof,documentation_proof,overall_status,last_verified_at,missing_evidence,next_action
EVID-AUTO-00109,API-AUTO-0047,src/modules/intake/intake.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0047.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00110,API-AUTO-0048,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0048.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00111,API-AUTO-0049,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0049.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00112,API-AUTO-0050,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0050.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00113,API-AUTO-0051,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0051.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00114,API-AUTO-0052,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0052.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00115,API-AUTO-0053,src/modules/interactions/interactions.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0053.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00116,API-AUTO-0054,src/modules/interactions/interactions.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0054.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00117,API-AUTO-0055,src/modules/mcp/mcp.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0055.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00118,API-AUTO-0056,src/modules/notes/notes.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0056.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00119,API-AUTO-0057,src/modules/notes/notes.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0057.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00120,API-AUTO-0058,src/modules/operating-graph/operating-graph.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0058.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00121,API-AUTO-0059,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0059.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00122,API-AUTO-0060,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0060.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00123,API-AUTO-0061,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0061.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00124,API-AUTO-0062,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0062.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00125,API-AUTO-0063,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0063.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00126,API-AUTO-0064,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0064.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
