id,source_id,target_id,relation_type,direction,description,status,evidence,notes,tags
REL-AUTO-0571,FEAT-AUTO-0002,API-AUTO-0116,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0572,FEAT-AUTO-0003,API-AUTO-0117,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0573,FEAT-AUTO-0004,API-AUTO-0118,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0574,FEAT-AUTO-0006,API-AUTO-0119,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0575,FEAT-AUTO-0006,API-AUTO-0120,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0576,FEAT-AUTO-0006,API-AUTO-0121,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0577,FEAT-AUTO-0006,API-AUTO-0122,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0578,FEAT-AUTO-0006,API-AUTO-0123,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0579,FEAT-AUTO-0006,API-AUTO-0124,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0580,FEAT-AUTO-0006,API-AUTO-0125,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0581,FEAT-AUTO-0006,API-AUTO-0126,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0582,FEAT-AUTO-0006,API-AUTO-0127,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0583,FEAT-AUTO-0006,API-AUTO-0128,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0584,FEAT-AUTO-0006,API-AUTO-0129,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0585,FEAT-AUTO-0006,API-AUTO-0130,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0586,FEAT-AUTO-0006,API-AUTO-0131,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0587,FEAT-AUTO-0008,API-AUTO-0132,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0588,FEAT-AUTO-0009,API-AUTO-0133,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0589,FEAT-AUTO-0012,API-AUTO-0134,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0590,FEAT-AUTO-0013,API-AUTO-0135,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0591,FEAT-AUTO-0013,API-AUTO-0136,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0592,FEAT-AUTO-0014,API-AUTO-0137,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0593,FEAT-AUTO-0015,API-AUTO-0138,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0594,FEAT-AUTO-0015,API-AUTO-0139,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0595,FEAT-AUTO-0015,API-AUTO-0140,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0596,FEAT-AUTO-0015,API-AUTO-0141,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0597,FEAT-AUTO-0015,API-AUTO-0142,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0598,FEAT-AUTO-0015,API-AUTO-0143,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0599,FEAT-AUTO-0015,API-AUTO-0144,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0600,FEAT-AUTO-0015,API-AUTO-0145,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0601,FEAT-AUTO-0016,API-AUTO-0146,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0602,FEAT-AUTO-0018,API-AUTO-0147,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0603,FEAT-AUTO-0020,API-AUTO-0148,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0604,FEAT-AUTO-0020,API-AUTO-0149,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0605,FEAT-AUTO-0020,API-AUTO-0150,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0606,FEAT-AUTO-0020,API-AUTO-0151,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0607,FEAT-AUTO-0020,API-AUTO-0152,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0608,FEAT-AUTO-0021,API-AUTO-0153,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0609,FEAT-AUTO-0022,API-AUTO-0154,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0610,FEAT-AUTO-0026,API-AUTO-0155,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0611,FEAT-AUTO-0027,API-AUTO-0156,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0612,FEAT-AUTO-0028,API-AUTO-0157,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0613,FEAT-AUTO-0028,API-AUTO-0158,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0614,FEAT-AUTO-0028,API-AUTO-0159,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0615,FEAT-AUTO-0028,API-AUTO-0160,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0616,FEAT-PEOPLE-AGENTS-DIRECTORY,API-AUTO-0161,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0617,FEAT-PEOPLE-AGENTS-DIRECTORY,API-AUTO-0162,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0618,FEAT-PEOPLE-AGENTS-DIRECTORY,API-AUTO-0163,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0619,FEAT-AUTO-0013,API-AUTO-0164,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0620,FEAT-AUTO-0015,API-AUTO-0165,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0621,FEAT-AUTO-0015,API-AUTO-0166,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0622,COMP-SHELL,PAGE-00-GENERAL,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0623,PAGE-00-GENERAL,COMP-GENERAL-DASHBOARD,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0624,AGENT-COORDINATOR,PAGE-00-GENERAL,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0625,COMP-SHELL,PAGE-04-OPERATIONS-TASKS,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0626,PAGE-04-OPERATIONS-TASKS,COMP-OPERATIONS-ROUTE,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0627,AGENT-COORDINATOR,PAGE-04-OPERATIONS-TASKS,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0628,COMP-SHELL,PAGE-06-PEOPLE-AGENTS,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0629,PAGE-06-PEOPLE-AGENTS,COMP-PEOPLE-AGENTS-ROUTE,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0630,AGENT-COORDINATOR,PAGE-06-PEOPLE-AGENTS,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0631,COMP-SHELL,PAGE-08-ASSETS-FILES,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0632,PAGE-08-ASSETS-FILES,COMP-ASSETS-ROUTE,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0633,AGENT-COORDINATOR,PAGE-08-ASSETS-FILES,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0634,COMP-SHELL,PAGE-12-MANAGEMENT-DEPARTMENTS,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0635,PAGE-12-MANAGEMENT-DEPARTMENTS,COMP-MANAGEMENT-ROUTE,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0636,AGENT-COORDINATOR,PAGE-12-MANAGEMENT-DEPARTMENTS,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0637,FEAT-DASHBOARD-COMMAND,PAGE-AUTO-0002,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0638,FEAT-DASHBOARD-COMMAND,PAGE-AUTO-0005,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0639,FEAT-OPERATIONS-WORK-ITEMS,PAGE-AUTO-0006,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0640,FEAT-PEOPLE-AGENTS-DIRECTORY,PAGE-AUTO-0007,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0641,FEAT-DASHBOARD-COMMAND,PAGE-AUTO-0008,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0642,FEAT-PEOPLE-AGENTS-DIRECTORY,PAGE-AUTO-0009,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0643,COMP-SHELL,UI-SIDEBAR-DEPARTMENT-NAV,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0644,UI-SIDEBAR-DEPARTMENT-NAV,API-DEPARTMENTS-LIST,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0645,AGENT-COORDINATOR,UI-SIDEBAR-DEPARTMENT-NAV,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0646,FEAT-ASSETS-CONTEXT,DB-AUTO-0026,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0647,FEAT-ASSETS-CONTEXT,INT-AUTO-0001,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0648,FEAT-ASSETS-CONTEXT,INT-AUTO-0002,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0649,FEAT-ASSETS-CONTEXT,INT-AUTO-0003,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0650,FEAT-ASSETS-CONTEXT,INT-AUTO-0004,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0651,FEAT-ASSETS-CONTEXT,INT-AUTO-0005,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0652,FEAT-ASSETS-CONTEXT,INT-AUTO-0006,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0653,FEAT-ASSETS-CONTEXT,INT-AUTO-0007,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0654,FEAT-ASSETS-CONTEXT,INT-AUTO-0008,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0655,FEAT-ASSETS-CONTEXT,INT-AUTO-0009,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0656,FEAT-ASSETS-CONTEXT,INT-AUTO-0010,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0657,FEAT-ASSETS-CONTEXT,INT-AUTO-0011,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0658,FEAT-ASSETS-CONTEXT,INT-AUTO-0012,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0659,FEAT-ASSETS-CONTEXT,INT-AUTO-0013,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0660,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0001,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0661,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0002,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0662,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0003,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0663,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0004,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0664,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0005,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0665,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0006,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0666,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0007,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0667,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0008,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0668,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0009,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0669,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0010,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0670,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0011,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0671,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0012,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0672,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0013,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0673,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0014,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0674,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0015,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0675,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0016,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0676,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0017,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0677,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0018,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0678,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0019,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0679,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0020,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0680,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0021,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0681,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0022,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0682,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0023,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0683,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0024,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0684,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0025,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0685,FEAT-ASSETS-CONTEXT,CRON-AUTO-0001,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0686,FEAT-ASSETS-CONTEXT,TEST-PROD-DRIVE-IMPORT-SMOKE,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0687,TEST-PROD-DRIVE-IMPORT-SMOKE,API-ASSETS-CONTEXT,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0688,AGENT-COORDINATOR,TEST-PROD-DRIVE-IMPORT-SMOKE,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0689,FEAT-ASSETS-CONTEXT,DOC-OPS-AGENT-RUNTIME-LEDGER,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0690,DOC-OPS-AGENT-RUNTIME-LEDGER,DOC-ASSETS-CONTEXT-CONTRACT,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0691,AGENT-COORDINATOR,DOC-OPS-AGENT-RUNTIME-LEDGER,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0692,AGENT-COORDINATOR,AGENT-DOCUMENTATION-MEMORY,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
